"Country code","Country name","Series code","Series name","SCALE","Decimals","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"SGP","Singapore","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.6 / -2.7"
"SID","Small island developing states","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a"
"SLB","Solomon Islands","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3.0 / -3.0"
"SLE","Sierra Leone","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.7 / -2.6"
"SLV","El Salvador","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.2 / -2.3"
"SMR","San Marino","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.5 / -1.4"
"SOM","Somalia","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.2 / -2.8"
"SRB","Serbia","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.5 / -1.4"
"SSA","Sub-Saharan Africa","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a"
"STP","Sao Tome and Principe","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3.0 / -3.0"
"SUR","Suriname","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.4 / -3.0"
"SVK","Slovak Republic","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.5 / -1.8"
"SVN","Slovenia","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.4 / -1.5"
"SWE","Sweden","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.7 / -1.8"
"SWZ","Swaziland","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.6 / -2.1"
"SXM","Sint Maarten (Dutch part)","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".."
"SYC","Seychelles","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3.0 / -3.0"
"SYR","Syrian Arab Republic","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.6 / -1.3"
"TCA","Turks and Caicos Islands","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.5 / -2.3"
"TCD","Chad","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.8 / -2.3"
"TGO","Togo","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.4 / -2.5"
"THA","Thailand","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.6 / -1.6"
"TJK","Tajikistan","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.4 / -1.5"
"TKM","Turkmenistan","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.0 / -1.1"
"TMP","Timor-Leste","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3.0 / -3.0"
"TON","Tonga","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.7 / -2.8"
"TTO","Trinidad and Tobago","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.9 / -3.0"
"TUN","Tunisia","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.9 / -2.0"
"TUR","Turkey","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.5 / -1.4"
"TUV","Tuvalu","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3.0 / -3.0"
"TZA","Tanzania","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.1 / -2.8"
"UGA","Uganda","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.1 / -2.8"
"UKR","Ukraine","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.4 / -1.6"
"UMC","Upper middle income","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a"
"URY","Uruguay","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.8 / -1.0"
"USA","United States","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.4 / -1.5"
"UZB","Uzbekistan","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.1 / -1.3"
"VCT","St. Vincent and the Grenadines","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3.0 / -3.0"
"VEN","Venezuela, RB","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.5 / -2.9"
"VIR","Virgin Islands (U.S.)","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3.0 / -2.9"
"VNM","Vietnam","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.5 / -1.5"
"VUT","Vanuatu","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.8 / -2.8"
"WBG","West Bank and Gaza","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.7 / -1.8"
"WLD","World","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a"
"WSM","Samoa","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.8 / -2.8"
"YEM","Yemen, Rep.","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.0 / -2.2"
"ZAF","South Africa","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.7 / -2.0"
"ZAR","Congo, Dem. Rep.","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.1 / -2.7"
"ZMB","Zambia","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.0 / -2.5"
"ZWE","Zimbabwe","EN.CLC.PCCC","Projected change in annual cool days/cold nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.9 / -2.3"
"ABW","Aruba","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.7 / 26.9"
"ADO","Andorra","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.0 / 7.2"
"AFG","Afghanistan","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.1 / 7.0"
"AGO","Angola","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.0 / 20.2"
"ALB","Albania","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2 / 6.5"
"ARE","United Arab Emirates","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.2 / 9.4"
"ARG","Argentina","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.9 / 6.5"
"ARM","Armenia","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.8 / 6.3"
"ASM","American Samoa","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.3 / 25.4"
"ATG","Antigua and Barbuda","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.8 / 23.2"
"AUS","Australia","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.6 / 9.3"
"AUT","Austria","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.9 / 5.2"
"AZE","Azerbaijan","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.7 / 6.2"
"BDI","Burundi","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.8 / 26.2"
"BEL","Belgium","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.9 / 5.5"
"BEN","Benin","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.5 / 19.2"
"BFA","Burkina Faso","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.3 / 16.6"
"BGD","Bangladesh","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.4 / 11.8"
"BGR","Bulgaria","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.9 / 6.0"
"BHR","Bahrain","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.6 / 8.6"
"BHS","Bahamas, The","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.2 / 16.2"
"BIH","Bosnia and Herzegovina","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.1 / 6.1"
"BLR","Belarus","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.1 / 4.5"
"BLZ","Belize","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.3 / 21.2"
"BMU","Bermuda","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.5 / 8.6"
"BOL","Bolivia","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.1 / 16.9"
"BRA","Brazil","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.6 / 19.6"
"BRB","Barbados","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.7 / 23.6"
"BRN","Brunei Darussalam","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.5 / 26.8"
"BTN","Bhutan","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.9 / 8.7"
"BWA","Botswana","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.7 / 12.8"
"CAF","Central African Republic","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.7 / 22.5"
"CAN","Canada","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.9 / 4.4"
"CHE","Switzerland","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.1 / 5.6"
"CHI","Channel Islands","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".."
"CHL","Chile","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.8 / 7.3"
"CHN","China","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.9 / 5.6"
"CIV","Cote d'Ivoire","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.1 / 22.9"
"CMR","Cameroon","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.2 / 22.0"
"COG","Congo, Rep.","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.1 / 26.5"
"COK","Cook Islands","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.3 / 16.3"
"COL","Colombia","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.9 / 26.6"
"COM","Comoros","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.2 / 19.2"
"CPV","Cape Verde","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.4 / 15.4"
"CRI","Costa Rica","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.8 / 26.8"
"CUB","Cuba","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.5 / 17.6"
"CUW","Curacao","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".."
"CYM","Cayman Islands","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.2 / 18.4"
"CYP","Cyprus","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.0 / 7.3"
"CZE","Czech Republic","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.5 / 4.7"
"DEU","Germany","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.6 / 5.0"
"DJI","Djibouti","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.1 / 16.1"
"DMA","Dominica","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.4 / 23.8"
"DNK","Denmark","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.6 / 5.2"
"DOM","Dominican Republic","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.1 / 23.6"
"DZA","Algeria","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.9 / 7.8"
"EAP","East Asia & Pacific","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a"
"ECA","Europe & Central Asia","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a"
"ECU","Ecuador","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.5 / 24.4"
"EGY","Egypt, Arab Rep.","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.0 / 8.1"
"EMU","Euro area","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a"
"ERI","Eritrea","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.6 / 14.4"
"ESP","Spain","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.0 / 8.0"
"EST","Estonia","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.1 / 4.8"
"ETH","Ethiopia","EN.CLC.PCHW","Projected change in annual hot days/warm nights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.6 / 21.4"
